year,county,agency_name,agency_code,less_than_high_school,high_school_or_higher,bachelors_or_higher,per_capita_income,median_income,poverty_rate,employment_rate,unemployment_rate
2012,San Diego,San Marcos Police Department,3712,12.7,81.5,29.5,24826,54792,16.9,54.1,8.4
2012,San Diego,Santee Police Department,37A2,11,90.6,21.1,28597,69238,23.2,59.4,9.2
2012,San Diego,Solana Beach Police Department,37A5,11.9,92.5,59.3,53946,85343,33.8,55.8,8.6
2012,San Diego,Vista Police Department,3713,19.8,74.5,20.2,21208,48676,20,53.9,9.2
2012,San Francisco,All Combined,All Combined,8.1,85.9,52,47278,73802,27.7,63.3,8
2012,San Francisco,San Francisco Police Department,3801,8.1,85.9,52,47278,73802,27.7,63.3,8
2012,San Joaquin,All Combined,All Combined,21.7,76.8,17.9,22696,53895,27.8,52.9,15.7
2012,San Joaquin,Escalon Police Department,3901,31.6,84.2,17.3,25641,53935,39.7,60.5,11.5
2012,San Joaquin,Lodi Police Department,3902,24.9,78.7,19.4,24769,49034,27.5,52.8,13.5
2012,San Joaquin,Manteca Police Department,3903,16.9,81.3,14.9,23715,62411,28.2,58.8,15.8
2012,San Joaquin,Ripon Police Department,3904,14.2,89.7,29.6,32029,73925,37.8,61.5,7.8
2012,San Joaquin,Stockton Police Department,3905,21.8,73.7,17.5,19906,47246,27.3,51,17.1
2012,San Joaquin,Tracy Police Department,3906,15.1,82.8,21.2,26334,75259,21,60.9,14.3
2012,San Luis Obispo,All Combined,All Combined,7.2,89.5,31.5,30218,59628,25.2,54.3,8.7
2012,San Luis Obispo,Arroyo Grande Police Department,4001,18.8,92.7,34.7,32117,62976,25.4,57.2,8.5
2012,San Luis Obispo,Atascadero Police Department,4008,4.9,92,28.2,31443,66603,23.8,57,7.9
2012,San Luis Obispo,Grover Beach Police Department,4002,14.6,85.9,23.7,25306,46829,17.9,58.8,10.7
2012,San Luis Obispo,Morro Bay Police Department,4003,4.2,93.1,34.7,35013,55393,26.7,57.8,6.7
2012,San Luis Obispo,Pismo Beach Police Department,4005,20.8,95.9,35.3,40856,69728,33,55,5.7
2012,San Luis Obispo,San Luis Obispo Police Department,4006,1,93.3,47.8,27400,46651,26.2,57.3,8.9
2012,San Mateo,All Combined,All Combined,14.6,88.3,43.9,45458,87751,25.7,63.5,7.8
2012,San Mateo,Belmont Police Department,4102,2.9,95,56.9,52892,103083,25,64.8,6.6
2012,San Mateo,Brisbane Police Department,4103,0,93.2,48.6,51198,79171,15.1,65.9,11
2012,San Mateo,Burlingame Police Department,4104,11.7,95.2,54.6,51209,77661,17.8,64.5,5.5
2012,San Mateo,Daly City Police Department,4106,10.1,86,32.5,28498,72762,26.2,62.3,9.7
2012,San Mateo,East Palo Alto Police Department,4127,25.8,63.7,15.2,17895,47950,34.7,60.2,11.7
2012,San Mateo,Foster City Police Department,4120,10,96.2,62.9,53290,114720,17,63.9,6.8
2012,San Mateo,Half Moon Bay Police Department,4107,32.6,82.5,44.2,50098,98914,30.8,62.4,8.7
2012,San Mateo,Menlo Park Police Department,4109,12.5,92,69.2,67072,113774,24.4,64,6.4
2012,San Mateo,Millbrae Police Department,4110,6,91.7,40.1,41433,86364,28.4,58.3,5.8
2012,San Mateo,Pacifica Police Department,4111,8.2,94.5,40.3,43089,96014,20.3,64.2,7.9
2012,San Mateo,Redwood City Police Department,4113,18,84.8,39.9,39737,77488,23.1,65.8,7.6
2012,San Mateo,San Bruno Police Department,4114,10.5,89.9,34.2,35200,78521,23.7,67,7.1
2012,San Mateo,San Carlos Police Department,4115,5.3,97.2,59.6,62199,120112,23.7,66,7
2012,San Mateo,San Mateo Police Department,4116,17,88.4,43.6,45142,87662,29,65.9,7.2
2012,San Mateo,South San Francisco Police Department,4117,13.8,84.2,30.4,31466,73568,26.4,62.2,8.3
2012,Santa Barbara,All Combined,All Combined,15.2,79.7,31.5,30114,62723,29.9,57.7,9
2012,Santa Barbara,Carpinteria Police Department,4205,29.5,78.1,31.5,33294,70113,32,64.9,8.3
2012,Santa Barbara,Goleta Police Department,4214,10.1,88.2,45.8,34237,73046,24.6,66.3,4.8
2012,Santa Barbara,Guadalupe Police Department,4201,45.9,44.9,5.3,13913,48607,24.6,61.4,9.1
2012,Santa Barbara,Lompoc Police Department,4202,22.8,73.4,14.9,20072,47177,22.7,50.3,12.1
2012,Santa Barbara,Santa Barbara Police Department,4203,12.9,84.8,41.9,36905,63758,28,63.7,6.9
2012,Santa Barbara,Santa Maria Police Department,4204,40.2,60.6,13.7,18465,51675,29.7,57.6,11.3
2012,Santa Barbara,Solvang Police Department,4210,20.6,87.3,37.7,40723,63014,22,55,10.1
2012,Santa Clara,All Combined,All Combined,13.4,86.5,46,41041,90747,25.2,61.1,9.3
2012,Santa Clara,Campbell Police Department,4302,11.7,92.2,45.5,45407,84692,20.5,68,6.9
2012,Santa Clara,Cupertino Police Department,4303,6.6,96.2,74.2,52914,127534,20.8,57.4,7
2012,Santa Clara,Gilroy Police Department,4304,21.3,77.1,23.8,28629,78842,30.6,62.2,12.4
2012,Santa Clara,Los Altos Police Department,4305,9,98.7,77.4,81384,154821,24.4,54.6,6.6
2012,Santa Clara,Milpitas Police Department,4308,13,86.6,39.9,33458,99447,16.2,59.2,8.1
2012,Santa Clara,Monte Sereno Police Department,4309,7.3,99.7,70.4,105160,231898,46.7,54.8,7.5
2012,Santa Clara,Morgan Hill Police Department,4310,14.9,87.1,38.3,40357,94300,24.1,62.8,10.4
2012,Santa Clara,Mountain View Police Department,4311,11.8,90.2,59.6,52304,92987,21.2,68.6,7.7
2012,Santa Clara,Palo Alto Police Department,4312,7.1,97.6,79.5,74582,122482,18,60.5,5.6
2012,Santa Clara,San Jose Police Department,4313,15.1,82.4,37.2,33807,81349,28.5,61,10.3
2012,Santa Clara,Santa Clara Police Department,4314,8.5,91.3,50.5,39622,92198,25.1,62.4,8.8
2012,Santa Clara,Saratoga Police Department,4315,16.2,98.3,77.2,73473,157439,20.6,52.6,7
2012,Santa Clara,Sunnyvale Police Department,4316,14.8,90.7,57.5,45636,96884,18.3,64.8,8.2
2012,Santa Cruz,All Combined,All Combined,10.1,84.9,37.5,32846,66571,23.8,59.9,8.8
2012,Santa Cruz,Capitola Police Department,4401,1.6,95.4,41.3,36021,54129,21.1,61.4,8.8
2012,Santa Cruz,Santa Cruz Police Department,4402,3.1,92.5,50.8,30755,62755,23,57.2,7.7
2012,Santa Cruz,Scotts Valley Police Department,4404,2.5,96.3,45.5,44278,103769,21.7,63.3,7.6
2012,Santa Cruz,Watsonville Police Department,4403,27.4,53.6,10.5,16541,46603,32.1,58.6,10.7
2012,Shasta,All Combined,All Combined,13.1,88.1,19.3,23639,44396,22,47.9,13.7
2012,Shasta,Anderson Police Department,4501,20.7,82.3,7.5,17442,34306,16.6,47.2,17.2
2012,Shasta,Redding Police Department,4502,12.4,89.8,22.8,23501,43667,22.3,50.8,13
2012,Sierra,All Combined,All Combined,29.6,90.2,16.7,24121,42500,28.1,46.5,9.1
2012,Sierra,Loyalton Police Department,4601,0,86,11.9,21703,50904,27.3,56.2,8.1
2012,Siskiyou,All Combined,All Combined,17.5,88.7,23.1,22304,37948,21,45.2,14.7
2012,Siskiyou,Dorris Police Department,4701,34.8,81.9,8.2,15103,29500,11,44.3,19.3
2012,Siskiyou,Dunsmuir Police Department,4702,38.8,84.8,21.6,20928,34375,13.8,35.6,28.4
2012,Siskiyou,Etna Police Department,4703,17.5,83.3,13.6,15733,30286,30.8,41.4,11.2
2012,Siskiyou,Fort Jones Police Department,4704,44.9,86.4,12.7,15377,30833,14.3,43.5,15.7
2012,Siskiyou,Montague Police Department,4705,16.4,84.4,11.7,17972,34479,21,56.1,17.9
2012,Siskiyou,Mount Shasta Police Department,4706,16.3,93.7,32.7,26048,42538,17.4,55.9,12
2012,Siskiyou,Tulelake Police Department,4707,51.4,62.6,10.7,14930,28088,13.6,51.3,10.3
2012,Siskiyou,Weed Police Department,4708,3.4,84.5,11.9,13794,26341,31.3,50.8,17.8
2012,Siskiyou,Yreka Police Department,4709,19.2,87.1,19,20776,31054,23.9,40.1,21.2
2012,Solano,All Combined,All Combined,15.7,86.7,24.2,29170,69006,25.1,55.8,11
2012,Solano,Benicia Police Department,4801,6.8,93.8,39.3,43135,88691,17.8,62,7.8
2012,Solano,Dixon Police Department,4802,22,81.5,19.3,27287,72406,16.6,63.3,8.5
2012,Solano,Fairfield Police Department,4803,15,86,23.4,26896,66363,23.2,54.5,10.2
2012,Solano,Rio Vista Police Department,4804,13,93.5,24.7,35811,61795,22,38.3,17.8
2012,Solano,Vacaville Police Department,4806,14.1,86.8,21.7,29691,73024,22.9,54,9
2012,Solano,Vallejo Police Department,4807,18.7,86.1,24.2,26423,60764,29.8,55.6,14.3
2012,Sonoma,All Combined,All Combined,15.5,86.7,32.1,32898,63565,23.4,59.5,9.6
2012,Sonoma,Cloverdale Police Department,4901,7.9,80.1,22.5,26477,56978,15.6,57.6,8.3
2012,Sonoma,Cotati Police Department,4902,8.3,87.8,30.3,36656,63750,20.8,64.4,13.6
2012,Sonoma,Healdsburg Police Department,4903,21.4,86.6,32.2,32300,57875,26.9,59.4,7.9
2012,Sonoma,Petaluma Police Department,4908,16.2,89.6,36.8,35012,76909,24.6,64.8,7.2
2012,Sonoma,Rohnert Park Police Department,4904,7.6,87.5,23.5,27789,56625,24.2,62.4,10.1
2012,Sonoma,Santa Rosa Police Department,4905,17.8,84.7,29.6,29769,60525,24.5,59.5,10.7
2012,Sonoma,Sebastopol Police Department,4906,17.9,92.5,35.5,33358,53975,11.6,62.4,6.3
2012,Sonoma,Sonoma Police Department,4907,36.4,94.6,41.2,43715,63147,19.1,54.8,8.1
2012,Stanislaus,All Combined,All Combined,16.8,76,16.3,21785,49866,26.5,52.9,15.6
2012,Stanislaus,Ceres Police Department,5001,19.9,67.7,10,17801,47510,24.9,54.5,17
2012,Stanislaus,Hughson Police Department,5009,10.8,76.3,14,20628,49141,19.7,47.4,22.3
2012,Stanislaus,Modesto Police Department,5002,15.3,80,18.3,23017,49205,24,52.6,15.4
2012,Stanislaus,Newman Police Department,5003,16.7,72.7,11.2,17579,47018,23.8,55.4,16.6
2012,Stanislaus,Oakdale Police Department,5004,19.3,85.3,14.8,24669,55656,28.8,54.4,14.1
2012,Stanislaus,Patterson Police Department,5005,7.8,69.3,11.8,20032,56976,28,54.5,13.8
2012,Stanislaus,Riverbank Police Department,5006,16.1,75.6,14.8,20216,58346,28.8,56.1,16.7
2012,Stanislaus,Turlock Police Department,5007,15.9,79.7,23.3,23118,52974,30.4,54.2,14.1
2012,Stanislaus,Waterford Police Department,5008,29,67.2,10.5,17403,56288,29.7,56,16.4
2012,Sutter,All Combined,All Combined,19.7,77.9,18.4,22816,50510,19.9,52.3,14.8
2012,Sutter,Live Oak Police Department,5101,17.5,64.4,13.6,16762,40640,26.5,49.1,13.8
2012,Sutter,Yuba City Police Department,5102,18.4,77.9,18.7,22025,50013,18.8,53,15.1
2012,Tehama,All Combined,All Combined,17.4,80.3,13.1,20259,40307,26.4,46.2,15.1
2012,Tehama,Corning Police Department,5201,23.9,74,9.8,13660,39805,18.4,51.5,13.8
2012,Tehama,Red Bluff Police Department,5202,14.4,80.7,9.2,17187,32391,26.7,47.1,14.7
2012,Tehama,Tehama Police Department,5203,100,83.9,20.6,20836,39375,10,37,27
2012,Trinity,All Combined,All Combined,5.8,91.3,19.7,23014,36569,18.9,41,16.1
2012,Tulare,All Combined,All Combined,24.9,68.1,13.3,18021,43803,32.5,53.8,14.1
2012,Tulare,Dinuba Police Department,5401,20.3,56.9,6.8,13450,39228,42.5,53.8,15.4
2012,Tulare,Exeter Police Department,5402,8.2,75,13.7,17856,39987,28.5,54.4,15.6
2012,Tulare,Farmersville Police Department,5403,27.5,45.5,3.2,10756,33225,33.1,48.7,18.9
2012,Tulare,Lindsay Police Department,5404,30.8,45,4.2,11117,32090,35.6,51.6,21
2012,Tulare,Porterville Police Department,5405,27.6,67.5,10.8,16777,42628,34,54,14.1
2012,Tulare,Tulare Police Department,5406,17.6,74.3,11.8,18203,45995,26.6,54.9,11
2012,Tulare,Visalia Police Department,5407,21.2,81.8,21.4,23527,53718,30.8,57.6,10.9
2012,Tulare,Woodlake Police Department,5408,19.9,49.2,5.3,11643,35052,30.6,55.1,16.8
2012,Tuolumne,All Combined,All Combined,16.5,88.4,17.4,26043,48169,23.9,42.9,16.2
2012,Tuolumne,Sonora Police Department,5501,19,90,19.4,27757,32245,19.9,53.3,12.5
2012,Ventura,All Combined,All Combined,17.6,82.7,31.2,32826,76483,23,60.6,9.3
2012,Ventura,Camarillo Police Department,5601,9.1,91.7,37.4,37926,83892,25,59.1,7.8
2012,Ventura,Fillmore Police Department,5602,17.9,63.9,14.1,20703,59706,30.6,58.9,10.6
2012,Ventura,Moorpark Police Department,5614,6.4,88.9,38,35612,102411,19.1,68.1,6.5
2012,Ventura,Ojai Police Department,5603,10.3,92.8,44.3,38037,62804,20.3,53.2,11.8
2012,Ventura,Oxnard Police Department,5604,28.7,63.4,15.5,20579,60736,25.7,60,10.4
2012,Ventura,Port Hueneme Police Department,5605,13.5,77.6,18.9,23267,51723,17.5,48.5,13.2
2012,Ventura,Santa Paula Police Department,5606,28.4,65.2,13.6,20029,54168,25.6,57.4,12.8
2012,Ventura,Simi Valley Police Department,5609,16.2,90.2,32.1,35769,87894,22.3,65.1,8.3
2012,Ventura,Thousand Oaks Police Department,5607,9,93.4,48.5,46293,100156,21.9,61.3,8.7
2012,Yolo,All Combined,All Combined,7.1,84.2,38,28137,57260,21.8,56.8,10
2012,Yolo,Davis Police Department,5701,3.3,96,69.5,32907,61535,22.3,57.1,8.3
2012,Yolo,West Sacramento Police Department,5704,9.2,81.2,23.5,24972,54179,21.5,58.6,12.2
2012,Yolo,Winters Police Department,5702,11.2,80.6,23.2,27333,63912,12.6,62.3,11.2
2012,Yolo,Woodland Police Department,5703,20.1,77.5,24.2,25701,55139,21.6,59.1,10
2012,Yuba,All Combined,All Combined,17,78.4,13.6,20016,46641,17.5,46.8,18.1
2012,Yuba,Marysville Police Department,5801,14,78.2,9,18793,34351,15.5,47.2,16.7
2012,Yuba,Wheatland Police Department,5802,29.9,84,17.4,22407,60909,14.3,53.9,19.8
2013,Alameda,All Combined,All Combined,12.1,86.4,41.8,35763,72112,22.5,59.5,10.3
2013,Alameda,Alameda Police Department,101,8.7,90.6,48.1,41340,74606,18.9,61,9
2013,Alameda,Albany Police Department,102,15.4,96.3,71.5,39967,79926,23.5,63.1,6.8
2013,Alameda,Berkeley Police Department,103,1.3,94.9,69.7,41308,63312,23.1,54.8,8.4
2013,Alameda,Dublin Police Department,130,16.9,91.5,50.4,42660,115236,18.6,61,6.6
2013,Alameda,Emeryville Police Department,104,8.5,96.2,71.5,48800,65000,16.2,71,6.7
2013,Alameda,Fremont Police Department,105,10.6,91,50.9,40190,101535,15.3,61.2,8.2
2013,Alameda,Hayward Police Department,106,15.9,79.5,24.2,25208,62013,26.9,58.3,14.1
2013,Alameda,Livermore Police Department,107,11.5,92,38.9,42213,99161,20.5,65.4,7.1
2013,Alameda,Newark Police Department,108,14.3,88.6,27.8,31056,85847,16,62.4,8.9
2013,Alameda,Oakland Police Department,109,18.5,80.2,38.1,31971,52583,24.7,57.9,12.6
2013,Alameda,Piedmont Police Department,110,22.3,97.9,82.7,98949,207222,28.7,62.3,5.9
2013,Alameda,Pleasanton Police Department,111,12.2,95,56.5,50540,118317,25.9,61.3,8.1
2013,Alameda,San Leandro Police Department,112,13.5,82,27.3,28801,63055,20.7,60,11.1
2013,Alameda,Union City Police Department,113,11.5,86.2,36.6,29685,82083,20,59.4,9.4
2013,Alpine,All Combined,All Combined,42.3,90.4,31.2,25527,58636,41.3,48.6,9.8
2013,Amador,All Combined,All Combined,24.4,88.1,19.3,27347,53684,24.8,39,16.8
2013,Amador,Ione Police Department,302,38.4,73.8,11.6,13515,53426,11.5,20.2,12.9
2013,Amador,Jackson Police Department,303,13.6,88.2,17.8,25088,42959,28,44.7,19.8
2013,Amador,Plymouth Police Department,304,14.2,87.6,9.3,20576,45000,16.8,53.1,18.9
2013,Amador,Sutter Creek Police Department,305,19.9,92.3,21.2,28046,45919,27.9,47.5,10.2
2013,Butte,All Combined,All Combined,9.9,87.7,24.4,23787,43752,25.6,48.3,14.1
2013,Butte,Biggs Police Department,401,12.4,71.7,7.5,18058,41328,34.1,45.1,27.6
2013,Butte,Chico Police Department,402,5.8,91.2,33.8,24221,43372,24.7,56.3,11.9
2013,Butte,Gridley Police Department,403,28.4,68.3,10.9,17001,40682,24.9,45.4,21.3
2013,Butte,Oroville Police Department,404,15.7,83.6,12.3,17852,36857,19.4,45.1,16.1
2013,Calaveras,All Combined,All Combined,18.4,92.8,21.2,29329,55295,28.4,46.6,11.6
2013,Colusa,All Combined,All Combined,22.1,69.4,13.8,21579,52158,18.8,54.5,13.3
2013,Colusa,Colusa Police Department,601,40.7,73.7,15.1,23526,49487,17.3,54.6,12.4
2013,Colusa,Williams Police Department,602,4.7,56.8,5.8,15818,53118,33.8,59.7,16.5
2013,Contra Costa,All Combined,All Combined,14.5,88.8,39,38219,78756,26.3,58.7,10.4
2013,Contra Costa,Antioch Police Department,701,17.2,87.2,19.9,24678,65254,30.1,55.8,14
2013,Contra Costa,Brentwood Police Department,702,7,89.4,28.5,33524,91475,36.2,59.2,8.8
2013,Contra Costa,Clayton Police Department,703,8.9,98.7,49.9,52174,127159,18.7,58.8,9.1
2013,Contra Costa,Concord Police Department,704,18.8,87.6,30.5,31359,65798,27,60.5,11.2
2013,Contra Costa,El Cerrito Police Department,705,12.2,93,58.7,44153,85481,18.9,60.5,9.2
2013,Contra Costa,Hercules Police Department,706,6.4,92.2,41,36793,96750,30.7,64.4,7
2013,Contra Costa,Lafayette Police Department,715,6.4,97.6,72.9,67902,136207,21.8,58.3,5.8
2013,Contra Costa,Martinez Police Department,714,17.7,93.7,35.9,39164,83112,21.8,61.3,9.4
2013,Contra Costa,Oakley Police Department,734,18.4,85.4,14.2,27718,77043,39.7,58.9,12.7
2013,Contra Costa,Orinda Police Department,726,11.3,97.8,77.9,77530,164437,16.7,56.6,5.1
2013,Contra Costa,Pinole Police Department,707,10.2,89.1,34.7,34689,77315,20.3,58.4,8.8
2013,Contra Costa,Pittsburg Police Department,708,18.1,78.7,17.4,23972,58866,26.8,58,12.3
2013,Contra Costa,Pleasant Hill Police Department,709,3.1,95.8,48.8,43031,77326,27,58.4,8.7
2013,Contra Costa,Richmond Police Department,710,16.5,77.4,26.2,25722,54589,28.8,57.7,11.8
2013,Contra Costa,San Pablo Police Department,711,23,63.5,12.7,17582,44983,30.3,54.8,15.5
2013,Contra Costa,San Ramon Police Department,724,9.1,97.3,64.5,51091,127313,17.7,67.7,7.1
2013,Contra Costa,Walnut Creek Police Department,712,4.7,97.3,61,51314,81593,22.2,55.2,7.2
2013,Del Norte,All Combined,All Combined,19.8,79.1,14,19072,37909,20.2,39.2,12.3
2013,Del Norte,Crescent City Police Department,801,24.8,66.2,10.6,11152,29700,15.7,23.5,17.5
2013,El Dorado,All Combined,All Combined,10,93.2,32,34884,69297,22.7,55.5,12
2013,El Dorado,Placerville Police Department,901,17.5,88.6,20.6,24629,44096,20.8,50.2,15.8
2013,El Dorado,South Lake Tahoe Police Department,902,7.9,83.5,22.3,23224,41004,27.7,59.6,13.1
2013,Fresno,All Combined,All Combined,20.4,73.1,19.6,20208,45563,33.6,52.4,14.5
2013,Fresno,Clovis Police Department,1001,11.3,89,30.2,27906,65260,29.9,57.1,11.4
2013,Fresno,Coalinga Police Department,1002,18,73.3,12.9,18737,46500,16.6,47.9,8.6
2013,Fresno,Firebaugh Police Department,1003,32,40.8,5.5,12370,35000,32.8,53.3,14.7
2013,Fresno,Fowler Police Department,1004,11.9,66.3,14.5,20326,49663,29.3,55.3,12
2013,Fresno,Fresno Police Department,1005,20.4,75,20.3,19455,42015,33.1,52.4,15.7
2013,Fresno,Huron Police Department,1006,58.8,27.6,1.9,8928,22684,19.1,50.5,12.1
2013,Fresno,Kerman Police Department,1007,20.3,57.4,10.6,16494,49748,29.2,59.2,12.2
2013,Fresno,Kingsburg Police Department,1008,12.1,82.4,25.6,23970,56563,37.2,55.2,14.8
2013,Fresno,Mendota Police Department,1009,50,29,1.6,8781,24264,34.8,50.9,27.1
2013,Fresno,Orange Cove Police Department,1010,17.4,38.4,4.1,9161,26799,41.2,48,19.8
2013,Fresno,Parlier Police Department,1011,32.4,41.8,3.9,11092,35327,42.8,53.6,16.7
2013,Fresno,Reedley Police Department,1012,18.3,61.1,14.5,15944,47145,36.5,54.6,14
2013,Fresno,Sanger Police Department,1013,14.8,60.4,10.8,15978,42415,45.8,54.8,15.9
2013,Fresno,San Joaquin Police Department,1014,25.9,25.3,4,7366,26181,43,44.6,8.8
2013,Fresno,Selma Police Department,1015,22.4,58.5,10.4,15724,43324,31.8,54.4,14.4
2013,Glenn,All Combined,All Combined,30.3,72.3,14.6,22148,43023,27,51.2,12.8
2013,Glenn,Orland Police Department,1101,23.3,69,11.4,16017,37118,29.9,49.7,15.9
2013,Glenn,Willows Police Department,1102,43.1,77.8,18.8,24292,43807,11.3,49.7,14.2
2013,Humboldt,All Combined,All Combined,9.7,90.4,27.5,23540,41426,26.2,53.4,11.1
2013,Humboldt,Arcata Police Department,1201,2.7,92.2,44.2,18829,31336,30,51.7,13.7
2013,Humboldt,Blue Lake Police Department,1202,7,93.9,36.2,26169,55750,45.7,66,5.1
2013,Humboldt,Eureka Police Department,1203,15.7,87.7,22.8,20930,36618,19.4,54.3,10.9
2013,Humboldt,Ferndale Police Department,1204,14.7,93.2,30.2,30891,43333,17.3,55.6,9.6
2013,Humboldt,Fortuna Police Department,1205,22.9,86.7,16.1,21383,41026,31.8,46.9,11.1
2013,Humboldt,Rio Dell Police Department,1207,0,89.5,11.9,25279,42127,14.2,48.8,14.8
2013,Humboldt,Trinidad Police Department,1206,0,95.4,60.2,35796,41618,43.2,66.8,6.6
2013,Imperial,All Combined,All Combined,22,64.5,13.3,16763,41807,26.1,44.7,18.5
2013,Imperial,Brawley Police Department,1301,23.8,68.9,10.6,18467,41784,23.9,47.5,20.3
2013,Imperial,Calexico Police Department,1302,20.8,55.4,13.4,13137,36236,23.5,44.8,21.6
2013,Imperial,Calipatria Police Department,1303,32.2,56.3,4.6,12089,33893,54.7,35.8,13.9
2013,Imperial,El Centro Police Department,1304,18.6,67.2,17.3,18877,42166,24.1,51,17.2
2013,Imperial,Holtville Police Department,1305,5.4,57.2,10.9,18083,32628,29.8,47.7,21.3
2013,Imperial,Imperial Police Department,1306,5.6,81.3,20.9,23397,66552,32.5,56,15.6
2013,Imperial,Westmorland Police Department,1307,41.7,50.8,6.8,12562,26000,48.1,39.6,19
2013,Inyo,All Combined,All Combined,13,88.1,21.4,27441,44796,36.3,57.6,8.7
2013,Inyo,Bishop Police Department,1401,16.8,85.4,24.6,26081,30813,31.5,64.6,6.1
2013,Kern,All Combined,All Combined,22.8,72.4,15,20295,48552,28.2,50.9,13.7
2013,Kern,Arvin Police Department,1501,29,36.8,3.3,10304,32999,19.4,55.4,15.8
2013,Kern,Bakersfield Police Department,1502,15.3,78.5,20,23316,56204,31.6,56.4,12.3
2013,Kern,California City Police Department,1511,14.4,78.9,12,22293,51131,18,39.8,26.9
2013,Kern,Delano Police Department,1503,34.9,53.4,6.8,10453,35122,24,40.4,16.2
2013,Kern,McFarland Police Department,1505,45.6,41,3.9,8903,35433,26.6,46.2,20.8
2013,Kern,Maricopa Police Department,1504,11,78.4,3.3,17304,32639,27.7,42,24.1
2013,Kern,Ridgecrest Police Department,1506,18.8,89.8,27.8,27583,60182,20,56.9,9.3
2013,Kern,Shafter Police Department,1507,20.1,58.8,7.5,15471,41974,31.3,50.7,11.8
2013,Kern,Taft Police Department,1508,21.6,72.5,9.9,18158,50441,22.1,35.8,9
2013,Kern,Tehachapi Police Department,1509,50.2,73.8,9.2,15986,43949,38.1,31.5,10.6
2013,Kern,Wasco Police Department,1510,40.3,53.6,4,10501,39061,27.9,35,17.9
